,ACS_GEO_ID,ACS_GEO_ID2,STFIPS,AREATYPE,AREA,TOTAL_POPULATION,CIVILIAN_LABOR_FORCE,NUMBER_EMPLOYED,UNEMPLOYMENT_RATE,MEDIAN_HOUSEHOLD_INCOME,PER_CAPITA_INCOME,POVERTY_RATE,HIGH_SCHOOL_GRADUATE,BACHELOR_DEGREE_GRADUATE,MEDIAN_GROSS_RENT,RENT_PERCENT_INCOME,MEDIAN_HOUSING_VALUE,OWNER_COST_PERCENT_INCOME,MEAN_TRAVEL_TIME_TO_WORK,CIVILIAN_VETERANS,AREANAME_UNUSED
849,0500000US22087,22,22,04,087,46266,20778,18851,9.3,44661,20763,21.1,80.2,11.6,951,36.4,151300,15.2,27.7,4.9,"St. Bernard Parish, Louisiana"
850,0500000US22121,22,22,04,121,26101,13113,12525,4.5,65385,29697,12.5,87.2,22.0,884,29.9,200000,12.7,23.2,6.1,"West Baton Rouge Parish, Louisiana"
851,0500000US22081,22,22,04,081,8565,3458,3226,6.7,33816,22924,25.3,80.8,13.9,645,29.9,78700,15.8,30.5,6.5,"Red River Parish, Louisiana"
852,0500000US22069,22,22,04,069,38769,14118,12171,13.8,28567,19198,32.3,88.4,19.0,713,38.1,137400,13.2,23.9,5.8,"Natchitoches Parish, Louisiana"
853,0500000US22025,22,22,04,025,9766,3581,3386,5.4,40129,22412,22.1,74.3,13.8,443,37.9,89000,12.7,27.9,4.8,"Catahoula Parish, Louisiana"
854,0500000US22041,22,22,04,041,20238,7495,6796,9.3,35282,19206,29.0,75.0,12.0,587,40.1,88000,12.7,24.5,5.6,"Franklin Parish, Louisiana"
855,0500000US22007,22,22,04,007,22478,9951,9265,6.9,43759,25752,19.2,74.4,9.6,797,35.8,118600,12.9,30.9,6.6,"Assumption Parish, Louisiana"
856,0500000US22113,22,22,04,113,59865,26279,24330,7.4,51945,25342,17.6,77.9,14.2,685,27.3,122200,13.3,28.4,7.4,"Vermilion Parish, Louisiana"
857,0500000US22029,22,22,04,029,19778,6887,6541,5.0,32500,19092,25.0,80.2,14.1,636,35.8,80600,14.9,25.2,5.8,"Concordia Parish, Louisiana"
858,0500000US23017,23,23,04,017,57550,27588,26073,5.5,49204,25464,15.1,91.9,19.2,713,31.9,144100,17.6,28.2,10.2,"Oxford County, Maine"
859,0500000US23019,23,23,04,019,151774,76790,72962,5.0,50808,28523,14.8,92.0,27.7,799,29.3,144700,17.1,22.4,9.1,"Penobscot County, Maine"
860,0500000US23001,23,23,04,001,107602,56789,54573,3.9,53509,28956,11.8,90.2,22.8,771,28.0,158200,18.9,24.1,10.1,"Androscoggin County, Maine"
861,0500000US23005,23,23,04,005,292307,168226,163077,3.1,73072,40527,9.0,95.1,47.6,1131,28.8,278100,19.1,23.1,7.2,"Cumberland County, Maine"
862,0500000US23031,23,23,04,031,204316,112232,107868,3.9,67830,36093,7.4,93.2,32.5,983,28.9,252300,19.9,27.9,10.2,"York County, Maine"
863,0500000US23025,23,23,04,025,50520,23500,21939,6.6,44256,24386,20.4,88.4,16.5,728,33.1,115700,17.4,26.5,10.6,"Somerset County, Maine"
864,0500000US24047,24,24,04,047,51765,25390,24144,4.9,63499,38080,9.0,91.3,29.0,1035,30.1,262200,19.9,24.8,10.3,"Worcester County, Maryland"
865,0500000US24041,24,24,04,041,37167,18349,17732,3.4,73547,49136,8.7,91.2,40.6,1116,31.2,336800,18.3,28.1,10.6,"Talbot County, Maryland"
866,0500000US25001,25,25,04,001,213496,110233,105715,4.1,74336,44505,6.4,95.5,43.4,1311,32.7,393500,21.3,23.9,9.6,"Barnstable County, Massachusetts"
867,0500000US25003,25,25,04,003,126425,67214,64008,4.8,59230,35616,10.9,91.3,33.6,872,30.5,216100,19.4,19.8,8.0,"Berkshire County, Massachusetts"
868,0500000US25023,25,25,04,023,515303,281722,267634,5.0,89489,43412,7.4,92.9,37.6,1279,30.7,370300,21.5,33.8,7.1,"Plymouth County, Massachusetts"
869,0500000US25021,25,25,04,021,700437,392987,376303,4.2,103291,53889,6.3,93.9,53.6,1589,29.5,470800,20.3,35.0,5.3,"Norfolk County, Massachusetts"
870,0500000US25019,25,25,04,019,11168,6611,6418,2.9,107717,55398,8.7,95.6,52.8,1764,31.3,1084700,24.8,12.0,5.6,"Nantucket County, Massachusetts"
871,0500000US26005,26,26,04,005,116143,57393,55812,2.8,62965,29215,10.4,90.9,22.6,814,25.3,165400,16.9,23.9,5.6,"Allegan County, Michigan"
872,0500000US26003,26,26,04,003,9151,3283,3112,5.2,45570,20851,11.2,89.9,17.4,650,30.8,136200,17.3,25.3,10.9,"Alger County, Michigan"
873,0500000US26127,26,26,04,127,26416,11866,11170,5.9,50104,24345,15.0,87.2,19.5,729,27.3,118800,16.8,22.4,8.3,"Oceana County, Michigan"
874,0500000US26035,26,26,04,035,30651,12113,10891,10.1,39565,22573,22.7,84.5,12.6,647,33.9,91100,17.4,27.3,10.5,"Clare County, Michigan"
875,0500000US26073,26,26,04,073,70688,36412,33830,7.1,45116,23888,26.0,91.5,29.1,736,34.9,134900,16.9,18.2,5.1,"Isabella County, Michigan"
876,0500000US26157,26,26,04,157,52939,24223,22922,5.4,49988,25996,14.2,89.3,13.5,715,26.9,104000,16.6,30.4,9.3,"Tuscola County, Michigan"
877,0500000US26007,26,26,04,007,28520,13474,12665,6.0,43363,25957,14.3,91.9,18.0,596,27.3,96500,15.9,16.7,11.0,"Alpena County, Michigan"
878,0500000US26111,26,26,04,111,83355,40239,38139,5.2,62625,36142,10.4,94.2,35.2,777,28.0,141700,15.6,22.4,7.4,"Midland County, Michigan"
879,0500000US26135,26,26,04,135,8248,3152,2828,10.3,42335,24889,16.2,83.4,10.6,750,25.2,90500,17.4,19.4,11.2,"Oscoda County, Michigan"
880,0500000US26037,26,26,04,037,78389,39976,38589,3.5,70390,34761,8.8,94.5,32.1,839,26.4,172800,16.6,24.6,7.7,"Clinton County, Michigan"
881,0500000US26057,26,26,04,057,40916,17352,16358,5.7,47848,23616,16.7,91.1,15.4,687,30.5,95400,16.6,23.9,7.4,"Gratiot County, Michigan"
882,0500000US26091,26,26,04,091,98381,46849,44628,4.7,55450,27850,11.4,90.9,21.0,767,27.4,139400,17.5,27.2,8.3,"Lenawee County, Michigan"
883,0500000US26117,26,26,04,117,63413,28457,27378,3.8,49448,24200,14.4,88.7,13.3,697,30.8,113900,16.8,29.4,7.9,"Montcalm County, Michigan"
884,0500000US26147,26,26,04,147,159247,78127,73161,6.4,56951,30703,12.7,90.8,18.6,814,29.8,154300,17.0,29.3,9.0,"St. Clair County, Michigan"
885,0500000US26161,26,26,04,161,367000,197867,189559,4.2,72586,41399,14.0,95.3,55.9,1114,29.7,263600,17.3,24.2,4.6,"Washtenaw County, Michigan"
886,0500000US26027,26,26,04,027,51523,25492,23869,6.4,55107,31295,12.1,87.7,19.2,738,27.8,142800,16.4,25.1,8.7,"Cass County, Michigan"
887,0500000US26143,26,26,04,143,23851,8770,7944,9.4,42054,25807,16.7,89.9,15.5,684,31.4,108200,16.6,24.9,12.8,"Roscommon County, Michigan"
888,0500000US26023,26,26,04,023,43513,19550,18727,4.2,51947,25279,15.8,89.1,14.4,753,25.2,109800,16.8,22.2,8.1,"Branch County, Michigan"
889,0500000US26075,26,26,04,075,158636,72929,68695,5.8,53658,28364,13.8,90.8,22.2,782,29.2,131600,16.8,23.0,8.1,"Jackson County, Michigan"
890,0500000US26099,26,26,04,099,870325,451871,427598,5.4,62855,32238,10.6,89.9,24.9,962,29.3,166800,17.5,27.9,7.0,"Macomb County, Michigan"
891,0500000US26013,26,26,04,013,8421,3108,2917,6.1,46065,22920,14.8,89.2,15.8,528,26.7,102200,14.7,18.6,8.9,"Baraga County, Michigan"
892,0500000US26045,26,26,04,045,109456,56139,53457,4.8,64348,33427,10.1,94.3,27.8,858,25.5,155000,16.5,22.6,7.7,"Eaton County, Michigan"
893,0500000US13293,13,13,04,293,26236,10900,10270,5.8,37640,21747,20.9,82.3,13.4,639,30.3,93300,15.5,23.2,8.7,"Upson County, Georgia"
894,0500000US13303,13,13,04,303,20436,7822,7341,6.1,38068,20303,22.3,81.3,12.3,646,25.5,84800,18.0,21.9,6.7,"Washington County, Georgia"
895,0500000US13311,13,13,04,311,29489,13214,12767,3.4,52493,27406,10.8,85.2,22.7,827,27.8,176300,15.6,28.7,11.5,"White County, Georgia"
896,0500000US13225,13,13,04,225,27145,11761,10625,9.7,46636,24486,22.2,83.0,20.5,698,31.8,135100,14.8,23.5,9.4,"Peach County, Georgia"
897,0500000US13223,13,13,04,223,159825,81392,78024,4.1,68370,27979,8.2,89.4,22.6,1163,28.7,173600,18.0,38.6,8.4,"Paulding County, Georgia"
898,0500000US13229,13,13,04,229,19250,8057,7535,6.5,42804,22268,22.1,83.4,12.6,669,30.3,104400,15.8,24.9,7.0,"Pierce County, Georgia"
899,0500000US13231,13,13,04,231,18327,8500,8032,5.5,64878,27639,9.5,88.2,17.1,828,23.7,173000,18.4,33.4,8.1,"Pike County, Georgia"
900,0500000US13245,13,13,04,245,201852,90127,82032,9.0,42728,22787,23.0,84.1,21.4,888,33.8,108000,17.8,21.3,12.3,"Richmond County, Georgia"
901,0500000US13251,13,13,04,251,13989,5965,5473,8.2,39842,22213,22.5,83.5,15.4,663,29.1,81200,14.8,31.3,8.7,"Screven County, Georgia"
902,0500000US13267,13,13,04,267,25382,8359,7974,4.6,40730,18319,23.2,75.8,13.2,543,21.5,89200,15.1,25.1,9.4,"Tattnall County, Georgia"
903,0500000US13019,13,13,04,019,19152,7775,7370,5.2,40415,19547,24.2,79.0,11.4,653,25.3,88000,14.4,22.6,6.3,"Berrien County, Georgia"
904,0500000US17135,17,17,04,135,28828,12125,11571,4.6,52748,26609,16.6,87.7,16.7,644,24.7,84100,14.3,25.0,9.6,"Montgomery County, Illinois"
905,0500000US17195,17,17,04,195,56016,27499,26264,4.5,54232,29856,10.7,90.6,18.2,695,26.1,106700,15.5,19.0,9.1,"Whiteside County, Illinois"
906,0500000US17001,17,17,04,001,66085,34182,32677,4.4,52993,30343,12.5,92.5,25.0,713,27.7,127800,15.2,17.3,8.8,"Adams County, Illinois"
907,0500000US17027,17,17,04,027,37634,19151,18656,2.6,66639,31783,7.7,90.1,22.3,808,23.8,146200,15.8,26.5,9.7,"Clinton County, Illinois"
908,0500000US17037,17,17,04,037,104366,57136,53520,6.3,63317,29430,16.6,92.3,32.3,930,30.4,173100,18.5,26.0,6.4,"DeKalb County, Illinois"
909,0500000US17047,17,17,04,047,6455,3093,2929,5.3,51080,28255,10.2,92.0,13.9,495,22.7,79300,12.2,22.5,9.1,"Edwards County, Illinois"
910,0500000US17079,17,17,04,079,9594,4622,4392,5.0,54256,25849,13.7,89.8,16.6,578,28.7,99500,15.0,24.8,5.7,"Jasper County, Illinois"
911,0500000US17081,17,17,04,081,37985,17332,16090,7.2,49896,26466,17.0,87.4,17.9,701,27.9,96700,15.6,19.6,9.3,"Jefferson County, Illinois"
912,0500000US17183,17,17,04,183,77563,33475,31285,6.5,46515,25307,18.9,88.5,14.7,685,26.4,79900,14.1,19.6,8.8,"Vermilion County, Illinois"
913,0500000US17197,17,17,04,197,689315,368389,351095,4.7,86961,36524,6.7,91.0,34.3,1176,31.1,232000,20.0,33.0,5.8,"Will County, Illinois"
914,0500000US17199,17,17,04,199,67102,30606,28866,5.7,50734,28375,13.9,92.3,24.3,735,26.2,114900,15.1,22.4,10.1,"Williamson County, Illinois"
915,0500000US17023,17,17,04,023,15716,8016,7572,5.5,56531,30796,11.1,92.8,19.9,687,24.0,92500,15.4,23.4,7.8,"Clark County, Illinois"
916,0500000US17041,17,17,04,041,19623,9909,9522,3.9,56714,28139,10.8,83.2,18.9,724,26.1,111400,15.0,20.5,7.0,"Douglas County, Illinois"
917,0500000US17049,17,17,04,049,34137,17770,17279,2.8,56685,31665,10.6,93.1,22.7,650,23.0,143600,15.3,17.7,7.4,"Effingham County, Illinois"
918,0500000US17057,17,17,04,057,35092,16039,15016,6.4,51643,27741,14.7,88.6,17.6,646,26.2,88600,15.2,24.7,8.2,"Fulton County, Illinois"
919,0500000US17061,17,17,04,061,13132,6314,6153,2.5,49885,25414,13.1,90.6,12.8,638,27.1,81000,14.5,29.0,11.2,"Greene County, Illinois"
920,0500000US17065,17,17,04,065,8176,3669,3559,3.0,54046,27702,9.3,87.1,17.0,609,25.2,93500,14.1,26.1,8.6,"Hamilton County, Illinois"
921,0500000US17069,17,17,04,069,3939,1516,1310,13.6,51250,28932,13.1,79.6,10.8,401,25.2,80500,12.5,28.7,10.8,"Hardin County, Illinois"
922,0500000US17073,17,17,04,073,49267,24090,22995,4.5,59933,30345,10.8,91.2,23.3,679,25.1,119200,15.6,22.4,9.0,"Henry County, Illinois"
923,0500000US17087,17,17,04,087,12494,3985,3814,4.3,52774,23140,10.8,82.2,16.0,663,27.8,109500,15.5,25.5,9.4,"Johnson County, Illinois"
924,0500000US17095,17,17,04,095,50508,22236,21091,5.1,44129,24545,18.2,89.1,18.9,634,30.8,83000,15.2,18.4,8.1,"Knox County, Illinois"
925,0500000US17105,17,17,04,105,36040,16835,15981,5.1,55160,27925,15.0,89.9,14.8,715,27.2,109400,16.3,21.5,9.0,"Livingston County, Illinois"
926,0500000US17171,17,17,04,171,5005,2455,2311,5.9,57118,27052,13.0,93.5,15.8,542,21.9,89200,13.7,27.9,9.3,"Scott County, Illinois"
927,0500000US17179,17,17,04,179,133195,65713,62800,4.4,63454,33507,8.3,92.7,26.3,741,25.8,142000,16.5,21.3,8.5,"Tazewell County, Illinois"
928,0500000US17187,17,17,04,187,17146,8614,7948,7.7,50310,25730,12.9,86.7,22.8,628,25.3,83900,15.1,19.4,7.2,"Warren County, Illinois"
929,0500000US18061,18,18,04,061,39940,18505,17546,5.2,57712,28119,11.0,88.4,18.7,732,29.1,151900,16.3,31.3,9.3,"Harrison County, Indiana"
930,0500000US18091,18,18,04,091,110154,50758,47646,6.1,53658,27264,15.2,88.5,18.0,747,29.0,132600,16.0,23.6,8.7,"LaPorte County, Indiana"
931,0500000US18169,18,18,04,169,31389,15415,14712,4.6,54259,27149,11.5,88.8,18.1,706,26.5,100500,13.6,20.8,7.4,"Wabash County, Indiana"
932,0500000US18073,18,18,04,073,33447,16194,15558,3.9,63892,28240,8.2,88.2,14.3,796,27.4,159700,15.0,28.1,8.5,"Jasper County, Indiana"
933,0500000US18101,18,18,04,101,10212,4828,4705,2.5,52726,26758,11.7,88.1,13.7,540,22.6,117100,13.7,25.3,12.7,"Martin County, Indiana"
934,0500000US18127,18,18,04,127,168636,83645,79993,4.4,71152,34595,9.9,93.6,28.4,933,28.6,185400,16.7,27.8,7.4,"Porter County, Indiana"
935,0500000US18137,18,18,04,137,28391,14734,13966,5.2,56332,28312,11.9,89.3,18.0,693,25.0,152100,16.5,28.4,9.9,"Ripley County, Indiana"
936,0500000US18147,18,18,04,147,20447,10240,9938,2.9,57305,31287,9.3,90.5,15.2,708,25.5,127700,14.1,26.3,10.4,"Spencer County, Indiana"
937,0500000US18159,18,18,04,159,15162,7781,7530,3.2,58118,31025,8.5,89.3,24.7,798,29.5,116000,14.9,24.5,9.5,"Tipton County, Indiana"
938,0500000US18167,18,18,04,167,107459,52278,48625,7.0,45230,25113,19.1,88.4,25.1,746,32.7,97500,15.1,20.5,8.2,"Vigo County, Indiana"
939,0500000US18173,18,18,04,173,62280,32783,31695,3.3,73482,37466,6.9,93.2,30.3,865,25.3,168200,14.8,23.9,8.2,"Warrick County, Indiana"
940,0500000US18033,18,18,04,033,42927,22333,21541,3.5,56421,29073,11.3,90.2,18.0,701,23.9,124300,15.3,19.4,6.9,"DeKalb County, Indiana"
941,0500000US18087,18,18,04,087,39193,17184,16834,2.0,64498,24549,6.4,61.8,10.5,709,22.6,195900,14.7,23.7,5.4,"LaGrange County, Indiana"
942,0500000US18139,18,18,04,139,16641,7929,7563,4.6,54346,26301,14.5,87.4,13.9,709,24.1,112600,14.4,25.9,7.7,"Rush County, Indiana"
943,0500000US18011,18,18,04,011,65544,34872,34202,1.9,83077,48295,6.0,93.7,49.3,1011,25.3,233700,16.7,25.8,6.7,"Boone County, Indiana"
944,0500000US26053,26,26,04,053,15061,6317,5978,5.4,38839,25555,17.0,93.7,19.4,509,29.4,67100,15.3,18.2,12.2,"Gogebic County, Michigan"
945,0500000US27093,27,27,04,093,23105,11847,11603,2.1,63452,32368,6.7,92.6,19.5,755,26.0,170200,17.0,24.2,8.7,"Meeker County, Minnesota"
946,0500000US27131,27,27,04,131,66185,35472,34116,3.8,68584,31221,9.2,91.1,28.3,843,29.6,208600,18.0,23.5,7.2,"Rice County, Minnesota"
947,0500000US27125,27,27,04,125,4015,2051,1992,2.9,58576,30037,10.5,92.6,16.2,554,28.7,116000,14.2,24.4,9.2,"Red Lake County, Minnesota"
948,0500000US27027,27,27,04,027,63446,35283,34306,2.8,65269,30768,12.3,94.9,34.2,865,32.4,197100,17.8,20.2,6.7,"Clay County, Minnesota"
949,0500000US27045,27,27,04,045,20949,11043,10758,2.6,61207,30392,10.7,91.0,22.2,659,25.1,153800,16.6,27.5,8.2,"Fillmore County, Minnesota"
950,0500000US27119,27,27,04,119,31521,16253,15705,3.4,59343,30078,11.8,91.9,25.3,716,28.0,165000,16.2,18.5,8.0,"Polk County, Minnesota"
951,0500000US27143,27,27,04,143,14892,8159,7935,2.7,63439,32016,7.9,90.7,16.4,719,24.0,159200,16.3,25.6,6.9,"Sibley County, Minnesota"
952,0500000US27165,27,27,04,165,10972,5715,5550,2.9,54065,28341,13.4,84.5,15.5,669,25.7,96900,15.2,19.9,7.8,"Watonwan County, Minnesota"
953,0500000US27011,27,27,04,011,4996,2425,2354,2.9,53900,29459,10.1,92.6,15.4,606,25.4,97900,14.0,18.1,9.4,"Big Stone County, Minnesota"
954,0500000US27021,27,27,04,021,29268,13320,12654,5.0,52204,30326,13.6,92.2,23.2,739,27.4,194200,17.7,23.6,12.3,"Cass County, Minnesota"
955,0500000US27057,27,27,04,057,21019,9879,9495,3.9,56709,29896,11.8,93.0,27.4,696,27.4,193600,17.8,23.2,12.0,"Hubbard County, Minnesota"
956,0500000US27091,27,27,04,091,19852,10322,9910,4.0,52798,31066,13.7,93.2,20.5,620,25.7,118300,14.5,16.6,10.3,"Martin County, Minnesota"
957,0500000US27105,27,27,04,105,21734,11114,10744,3.3,55304,25939,13.6,76.3,15.3,726,23.3,127100,15.6,16.6,6.1,"Nobles County, Minnesota"
958,0500000US27141,27,27,04,141,94463,52977,51457,2.9,89250,35439,6.4,94.6,26.6,995,27.7,230500,17.9,32.4,7.5,"Sherburne County, Minnesota"
959,0500000US27019,27,27,04,019,101949,58222,56939,2.2,101496,47221,4.1,96.1,48.9,1146,27.0,313200,17.6,26.6,6.0,"Carver County, Minnesota"
960,0500000US27085,27,27,04,085,35832,19623,19062,2.9,62121,32465,8.5,93.1,17.6,781,25.2,164700,17.3,23.9,8.4,"McLeod County, Minnesota"
961,0500000US27123,27,27,04,123,544442,296654,283280,4.5,64660,35013,14.0,90.3,42.3,1007,29.4,229600,17.8,24.2,5.3,"Ramsey County, Minnesota"
962,0500000US27169,27,27,04,169,50725,29597,28528,3.6,59329,30013,12.9,93.5,30.1,696,28.0,167300,16.2,18.2,7.4,"Winona County, Minnesota"
963,0500000US27039,27,27,04,039,20669,11686,11378,2.6,74575,34399,5.1,94.9,25.7,653,23.5,183900,16.6,24.8,7.7,"Dodge County, Minnesota"
964,0500000US27035,27,27,04,035,64217,31762,30841,2.9,56549,32368,10.8,94.1,24.7,806,29.7,198300,17.7,21.8,10.5,"Crow Wing County, Minnesota"
965,0500000US27171,27,27,04,171,134438,74962,72962,2.7,84974,36260,4.6,94.9,29.6,969,27.0,238500,17.8,30.5,7.1,"Wright County, Minnesota"
966,0500000US27081,27,27,04,081,5677,2869,2786,2.9,53077,30253,10.9,91.9,19.3,616,26.4,103100,15.0,23.0,9.7,"Lincoln County, Minnesota"
967,0500000US27095,27,27,04,095,25865,12984,12223,5.9,56135,27758,12.4,89.8,14.7,756,28.6,163300,19.4,30.3,10.1,"Mille Lacs County, Minnesota"
968,0500000US27017,27,27,04,017,35633,17486,16825,3.8,63098,29440,11.3,94.0,22.1,776,26.5,171400,17.5,23.4,9.4,"Carlton County, Minnesota"
969,0500000US27065,27,27,04,065,16089,8099,7836,3.2,57163,28427,10.0,90.2,14.7,816,28.8,163900,18.9,31.2,10.6,"Kanabec County, Minnesota"
970,0500000US01115,01,01,04,115,87989,40678,38507,5.3,58308,26409,12.2,84.6,16.1,819,25.6,154900,15.7,29.6,9.3,"St. Clair County, Alabama"
971,0500000US01043,01,01,04,043,82853,36063,34228,5.1,44918,23468,14.9,81.6,13.9,706,27.1,128600,15.4,26.5,8.0,"Cullman County, Alabama"
972,0500000US01069,01,01,04,069,104702,47417,44374,6.4,47580,27097,18.2,86.0,21.7,754,28.0,137600,15.3,21.2,9.8,"Houston County, Alabama"
973,0500000US01125,01,01,04,125,207305,99449,93667,5.8,53326,26789,17.7,88.3,30.7,846,31.0,170400,16.6,22.8,6.1,"Tuscaloosa County, Alabama"
974,0500000US01031,01,01,04,031,51662,23241,21907,5.7,55637,27806,15.1,85.9,22.8,803,25.0,147400,14.0,22.7,16.4,"Coffee County, Alabama"
975,0500000US01021,01,01,04,021,44055,18726,17526,6.4,47468,24658,19.1,81.8,12.7,726,28.4,107300,14.6,32.1,7.6,"Chilton County, Alabama"
976,0500000US01037,01,01,04,037,10757,4326,4202,2.9,38990,23694,13.5,80.0,12.8,589,22.9,84000,13.6,28.8,10.4,"Coosa County, Alabama"
977,0500000US01055,01,01,04,055,102748,45149,42650,5.5,44637,24883,17.4,84.6,17.8,669,27.7,113700,15.1,24.0,8.4,"Etowah County, Alabama"
978,0500000US01075,01,01,04,075,13885,5753,5244,8.8,38364,22636,20.6,82.3,11.9,425,33.2,80900,13.3,27.8,7.0,"Lamar County, Alabama"
979,0500000US01013,01,01,04,013,19828,8509,7930,6.8,40688,21038,22.5,85.0,16.1,620,27.1,95900,15.2,23.7,6.6,"Butler County, Alabama"
980,0500000US01127,01,01,04,127,64110,26643,24414,8.4,43629,23882,18.1,81.8,11.3,626,28.7,104300,13.8,28.4,7.8,"Walker County, Alabama"
981,0500000US01063,01,01,04,063,8324,2707,2396,11.5,24145,14884,38.1,79.2,10.1,612,38.5,80400,19.1,35.2,7.1,"Greene County, Alabama"
982,0500000US01011,01,01,04,011,10248,4493,4319,3.9,37785,20877,28.9,74.7,12.1,654,32.2,70300,16.6,27.2,3.3,"Bullock County, Alabama"
983,0500000US01017,01,01,04,017,33660,15487,14877,3.9,42289,22729,17.3,81.6,13.3,749,22.7,97100,16.2,23.7,7.9,"Chambers County, Alabama"
984,0500000US02100,02,02,04,100,2518,1240,1181,4.8,58059,31731,11.3,97.5,33.8,951,22.9,254000,17.2,8.6,9.1,"Haines Borough, Alaska"
985,0500000US02110,02,02,04,110,32227,17950,17132,4.6,88390,43680,7.7,96.4,38.4,1310,25.9,345900,18.7,16.1,9.4,"Juneau City and Borough, Alaska"
986,0500000US02290,02,02,04,290,5377,2640,2190,17.0,41413,22718,25.4,86.0,13.6,741,21.7,76500,12.2,8.8,9.7,"Yukon-Koyukuk Census Area, Alaska"
987,0500000US02068,02,02,04,068,2246,1531,1508,1.5,81719,34365,16.3,98.5,41.1,845,16.7,223000,12.5,16.9,6.9,"Denali Borough, Alaska"
988,0500000US02105,02,02,04,105,2139,1153,1030,10.7,59803,36091,10.3,93.7,21.3,894,21.0,223600,10.9,11.8,10.9,"Hoonah-Angoon Census Area, Alaska"
989,0500000US02275,02,02,04,275,2502,1162,1085,6.6,53894,32286,7.8,86.5,19.4,844,27.7,216200,15.6,9.7,11.0,"Wrangell City and Borough, Alaska"
990,0500000US04019,04,04,04,019,1027207,479760,446383,7.0,53379,29707,16.8,88.4,32.4,907,30.5,184100,17.5,24.9,10.6,"Pima County, Arizona"
991,0500000US04007,04,04,04,007,53546,20496,18695,8.8,43524,24251,21.6,86.3,18.7,816,25.8,165800,16.1,20.4,12.9,"Gila County, Arizona"
992,0500000US04003,04,04,04,003,125867,46720,43760,6.3,49260,26819,16.6,87.4,23.1,783,27.4,146800,15.5,20.7,19.2,"Cochise County, Arizona"
993,0500000US04001,04,04,04,001,71511,20569,18400,10.5,32508,15128,35.5,80.4,12.3,506,16.6,59900,9.0,26.9,5.9,"Apache County, Arizona"
994,0500000US04027,04,04,04,027,209468,84321,75903,10.0,45243,21758,19.4,73.3,15.0,839,28.2,127900,17.7,20.5,10.1,"Yuma County, Arizona"
995,0500000US04017,04,04,04,017,109270,38265,33415,12.7,40067,18935,27.9,83.4,15.3,720,26.5,126100,13.9,21.3,9.1,"Navajo County, Arizona"
996,0500000US05021,05,05,04,021,14889,6739,6391,5.2,37233,22505,21.1,82.5,12.6,618,28.5,77400,14.2,21.9,8.3,"Clay County, Arkansas"
997,0500000US05043,05,05,04,043,18417,8238,7919,3.9,46997,25543,18.8,86.9,22.8,658,27.2,99800,12.8,21.5,7.9,"Drew County, Arkansas"
998,0500000US05121,05,05,04,121,17695,7293,6976,4.3,37218,23248,18.8,82.9,13.8,619,28.9,87200,15.6,25.9,8.2,"Randolph County, Arkansas"
999,0500000US05009,05,05,04,009,37331,16944,16174,4.5,45374,24727,14.7,87.4,16.1,636,25.9,124300,15.0,20.0,10.6,"Boone County, Arkansas"
1000,0500000US05079,05,05,04,079,13455,3286,3209,2.3,46596,14764,20.0,81.1,9.7,534,22.3,76300,13.2,25.8,6.6,"Lincoln County, Arkansas"
1001,0500000US05035,05,05,04,035,48672,22589,20601,8.8,40161,23172,22.2,82.6,17.4,732,31.0,114600,16.3,20.3,6.6,"Crittenden County, Arkansas"
1002,0500000US05045,05,05,04,045,123624,60391,58112,3.8,52827,26913,16.7,91.8,30.6,826,30.5,161500,15.9,24.4,7.2,"Faulkner County, Arkansas"
1003,0500000US13295,13,13,04,295,69039,31746,29880,5.9,46157,24247,16.1,82.0,16.6,753,29.9,120600,16.0,28.0,8.0,"Walker County, Georgia"
1004,0500000US13135,13,13,04,135,915046,480056,459927,4.2,71026,30636,10.7,87.7,36.9,1272,30.8,217900,18.5,34.1,5.8,"Gwinnett County, Georgia"
1005,0500000US13013,13,13,04,013,78991,39253,37291,5.0,62345,25266,12.6,84.5,19.0,994,27.6,159700,17.8,34.7,7.1,"Barrow County, Georgia"
1006,0500000US13049,13,13,04,049,13040,4668,4109,12.0,41961,18323,25.2,74.1,8.8,557,23.5,83300,14.8,32.0,9.4,"Charlton County, Georgia"
1007,0500000US13065,13,13,04,065,6686,2374,2232,6.0,27658,15152,40.2,69.2,10.0,439,27.8,61000,19.1,16.9,4.4,"Clinch County, Georgia"
1008,0500000US13015,13,13,04,015,104919,50518,48127,4.7,57423,26493,14.0,83.6,18.6,937,27.6,163900,17.7,29.4,7.8,"Bartow County, Georgia"
1009,0500000US13097,13,13,04,097,143316,74544,69595,6.6,63835,27743,12.8,87.8,28.2,1087,28.6,161600,17.5,33.0,9.0,"Douglas County, Georgia"
1010,0500000US13131,13,13,04,131,24828,11060,10520,4.9,43531,22543,22.4,80.1,13.9,778,34.4,119800,17.9,25.1,8.2,"Grady County, Georgia"
1011,0500000US13141,13,13,04,141,8515,2222,2152,3.2,31860,16704,22.2,74.2,8.6,678,36.2,85000,19.0,27.7,6.5,"Hancock County, Georgia"
1012,0500000US13313,13,13,04,313,104237,50349,47674,5.3,48623,23974,15.9,69.5,15.7,720,24.5,133400,15.1,20.9,4.8,"Whitfield County, Georgia"
